file_name,page_num,item_order,text
LM10_E5091_12_31_2015_620690.pdf,43,1,$23.00
LM10_E5091_12_31_2015_620690.pdf,43,2,$22.00
LM10_E5091_12_31_2015_620690.pdf,43,3,$104.00
LM10_E5091_12_31_2015_620690.pdf,44,1,$157.00
LM10_E5091_12_31_2015_620690.pdf,44,2,$8.00
LM10_E5091_12_31_2015_620690.pdf,44,3,$145.00
LM10_E5091_12_31_2015_620690.pdf,45,1,$55.00
LM10_E5091_12_31_2015_620690.pdf,45,2,$17.47
LM10_E5091_12_31_2015_620690.pdf,45,3,$199.00
LM10_E5091_12_31_2015_620690.pdf,45,4,$19.37
LM10_E5140_12_31_2010_449299.pdf,3,1,22
LM10_E5140_12_31_2010_449299.pdf,3,2,25
LM10_E5140_12_31_2010_449299.pdf,3,3,16
LM10_E5140_12_31_2010_449299.pdf,3,4,25
LM10_E5140_12_31_2010_449299.pdf,3,5,25
LM10_E5140_12_31_2010_449299.pdf,4,1,25
LM10_E5140_12_31_2010_449299.pdf,4,2,25
LM10_E5140_12_31_2010_449299.pdf,4,3,25
LM10_E5140_12_31_2010_449299.pdf,4,4,13
LM10_E5140_12_31_2010_449299.pdf,4,5,25
LM10_E5140_12_31_2010_449299.pdf,4,6,25
LM10_E5140_12_31_2010_449299.pdf,4,7,13
LM10_E5140_12_31_2010_449299.pdf,4,8,25
LM10_E5140_12_31_2010_449299.pdf,4,9,25
LM10_E5140_12_31_2010_449299.pdf,4,10,25
LM10_E5140_12_31_2010_449299.pdf,4,11,25
LM10_E5140_12_31_2010_449299.pdf,4,12,25
LM10_E5140_12_31_2010_449299.pdf,4,13,25
LM10_E5140_12_31_2010_449299.pdf,4,14,25
LM10_E5140_12_31_2010_449299.pdf,4,15,25
LM10_E5140_12_31_2010_449299.pdf,4,16,25
LM10_E5140_12_31_2010_449299.pdf,4,17,25
LM10_E5140_12_31_2010_449299.pdf,4,18,25
LM10_E5140_12_31_2010_449299.pdf,4,19,13
LM10_E5140_12_31_2010_449299.pdf,4,20,13
LM10_E5140_12_31_2010_449299.pdf,4,21,25
LM10_E5140_12_31_2010_449299.pdf,4,22,25
LM10_E5140_12_31_2010_449299.pdf,4,23,25
LM10_E5140_12_31_2010_449299.pdf,4,24,25
LM10_E5140_12_31_2010_449299.pdf,5,1,25
LM10_E5140_12_31_2010_449299.pdf,5,2,25
LM10_E5140_12_31_2010_449299.pdf,5,3,22
LM10_E5140_12_31_2010_449299.pdf,5,4,19
LM10_E5140_12_31_2010_449299.pdf,5,5,22
LM10_E5140_12_31_2010_449299.pdf,6,1,25
LM10_E5140_12_31_2010_449299.pdf,6,2,25
LM10_E5140_12_31_2010_449299.pdf,6,3,25
LM10_E5140_12_31_2010_449299.pdf,6,4,25
LM10_E5140_12_31_2010_449299.pdf,6,5,25
LM10_E5140_12_31_2010_449299.pdf,6,6,22
LM10_E5140_12_31_2010_449299.pdf,6,7,25
LM10_E5140_12_31_2010_449299.pdf,6,8,25
LM10_E5140_12_31_2010_449299.pdf,6,9,16
LM10_E5140_12_31_2010_449299.pdf,6,10,25
LM10_E5140_12_31_2010_449299.pdf,6,11,25
LM10_E5140_12_31_2010_449299.pdf,6,12,22
LM10_E5140_12_31_2010_449299.pdf,6,13,25
LM10_E5140_12_31_2010_449299.pdf,6,14,25
LM10_E5140_12_31_2010_449299.pdf,6,15,19
LM10_E5140_12_31_2010_449299.pdf,6,16,25
LM10_E5140_12_31_2010_449299.pdf,6,17,25
LM10_E5140_12_31_2010_449299.pdf,6,18,25
LM10_E5140_12_31_2010_449299.pdf,6,19,25
LM10_E5140_12_31_2010_449299.pdf,6,20,22
LM10_E5140_12_31_2010_449299.pdf,7,1,20
LM10_E5140_12_31_2010_449299.pdf,7,2,888
LM10_E5140_12_31_2010_449299.pdf,7,3,342
LM10_E5140_12_31_2010_449299.pdf,8,1,888
LM10_E5140_12_31_2010_449299.pdf,8,2,342
LM10_E5140_12_31_2010_449299.pdf,9,1,10
LM10_E5140_12_31_2010_449299.pdf,9,2,888
LM10_E5140_12_31_2010_449299.pdf,10,1,5
LM10_E5140_12_31_2010_449299.pdf,10,2,888
LM10_E5140_12_31_2010_449299.pdf,10,3,342
LM10_E5140_12_31_2010_449299.pdf,11,1,888
LM10_E5140_12_31_2010_449299.pdf,11,2,342
LM10_E5140_12_31_2010_449299.pdf,12,1,888
LM10_E5140_12_31_2010_449299.pdf,12,2,342
LM10_E5140_12_31_2010_449299.pdf,13,1,10
LM10_E5140_12_31_2010_449299.pdf,13,2,888
LM10_E5140_12_31_2010_449299.pdf,13,3,342
LM10_E5140_12_31_2010_449299.pdf,14,1,10
LM10_E5140_12_31_2010_449299.pdf,14,2,888
LM10_E5140_12_31_2010_449299.pdf,14,3,342
LM10_E5140_12_31_2010_449299.pdf,15,1,10
LM10_E5140_12_31_2010_449299.pdf,15,2,888
LM10_E5140_12_31_2010_449299.pdf,15,3,342
LM10_E5140_12_31_2010_449299.pdf,16,1,25
LM10_E5140_12_31_2010_449299.pdf,16,2,35
LM10_E5140_12_31_2010_449299.pdf,16,3,888
LM10_E5140_12_31_2010_449299.pdf,16,4,342
LM10_E5140_12_31_2010_449299.pdf,17,1,25
LM10_E5140_12_31_2010_449299.pdf,17,2,15
LM10_E5140_12_31_2010_449299.pdf,17,3,888
LM10_E5140_12_31_2010_449299.pdf,17,4,342
LM10_E5140_12_31_2010_449299.pdf,18,1,25
LM10_E5140_12_31_2010_449299.pdf,18,2,15
LM10_E5140_12_31_2010_449299.pdf,18,3,342
LM10_E5140_12_31_2010_449299.pdf,19,1,20
LM10_E5140_12_31_2010_449299.pdf,19,2,888
LM10_E5140_12_31_2010_449299.pdf,19,3,342
LM10_E5140_12_31_2010_449299.pdf,20,1,15
LM10_E5140_12_31_2010_449299.pdf,20,2,888
LM10_E5140_12_31_2010_449299.pdf,20,3,342
LM10_E5140_12_31_2010_449299.pdf,21,1,5
LM10_E5140_12_31_2010_449299.pdf,21,2,888
LM10_E5140_12_31_2010_449299.pdf,21,3,342
LM10_E5140_12_31_2010_449299.pdf,22,1,40
LM10_E5140_12_31_2010_449299.pdf,22,2,888
LM10_E5140_12_31_2010_449299.pdf,22,3,342
LM10_E5140_12_31_2010_449299.pdf,23,1,10
LM10_E5140_12_31_2010_449299.pdf,23,2,888
LM10_E5140_12_31_2010_449299.pdf,23,3,342
LM10_E5140_12_31_2010_449299.pdf,24,1,50
LM10_E5140_12_31_2010_449299.pdf,24,2,55
LM10_E5140_12_31_2010_449299.pdf,24,3,888
LM10_E5140_12_31_2010_449299.pdf,24,4,342
LM10_E5140_12_31_2010_449299.pdf,25,1,25
LM10_E5140_12_31_2010_449299.pdf,25,2,342
LM10_E5140_12_31_2010_449299.pdf,26,1,20
LM10_E5140_12_31_2010_449299.pdf,26,2,888
LM10_E5140_12_31_2010_449299.pdf,26,3,342
LM10_E5140_12_31_2010_449299.pdf,27,1,25
LM10_E5140_12_31_2010_449299.pdf,27,2,25
LM10_E5140_12_31_2010_449299.pdf,27,3,342
LM10_E5140_12_31_2010_449299.pdf,28,1,888
LM10_E5140_12_31_2010_449299.pdf,28,2,342
LM10_E5140_12_31_2010_449299.pdf,29,1,888
LM10_E5140_12_31_2010_449299.pdf,29,2,342
LM10_E5140_12_31_2010_449299.pdf,30,1,200
LM10_E5140_12_31_2010_449299.pdf,30,2,30
LM10_E5140_12_31_2010_449299.pdf,30,3,888
LM10_E5140_12_31_2010_449299.pdf,30,4,342
LM10_E5140_12_31_2010_449299.pdf,31,1,888
LM10_E5140_12_31_2010_449299.pdf,31,2,342
LM10_E5140_12_31_2010_449299.pdf,32,1,15
LM10_E5140_12_31_2010_449299.pdf,32,2,888
LM10_E5140_12_31_2010_449299.pdf,33,1,50
LM10_E5140_12_31_2010_449299.pdf,33,2,5
LM10_E5140_12_31_2010_449299.pdf,33,3,888
LM10_E5140_12_31_2010_449299.pdf,33,4,342
LM10_E5140_12_31_2010_449299.pdf,34,1,25
LM10_E5140_12_31_2010_449299.pdf,34,2,15
LM10_E5140_12_31_2010_449299.pdf,34,3,888
LM10_E5140_12_31_2010_449299.pdf,34,4,342
LM10_E5140_12_31_2010_449299.pdf,35,1,15
LM10_E5140_12_31_2010_449299.pdf,35,2,342
LM10_E5140_12_31_2010_449299.pdf,36,1,25
LM10_E5140_12_31_2010_449299.pdf,36,2,888
LM10_E5140_12_31_2010_449299.pdf,36,3,342
LM10_E5140_12_31_2010_449299.pdf,37,1,40
LM10_E5140_12_31_2010_449299.pdf,37,2,888
LM10_E5140_12_31_2010_449299.pdf,37,3,342
LM10_E5140_12_31_2010_449299.pdf,38,1,25
LM10_E5140_12_31_2010_449299.pdf,38,2,888
LM10_E5140_12_31_2010_449299.pdf,38,3,342
LM10_E5140_12_31_2010_449299.pdf,39,1,15
LM10_E5140_12_31_2010_449299.pdf,39,2,888
LM10_E5140_12_31_2010_449299.pdf,39,3,342
LM10_E5140_12_31_2010_449299.pdf,40,1,15
LM10_E5140_12_31_2010_449299.pdf,40,2,888
LM10_E5140_12_31_2010_449299.pdf,40,3,342
LM10_E5140_12_31_2010_449299.pdf,41,1,888
LM10_E5140_12_31_2010_449299.pdf,41,2,342
LM10_E5140_12_31_2010_449299.pdf,41,3,0
LM10_E5140_12_31_2010_449299.pdf,42,1,50
LM10_E5140_12_31_2010_449299.pdf,42,2,888
LM10_E5140_12_31_2010_449299.pdf,42,3,324
LM10_E5140_12_31_2010_449299.pdf,43,1,888
LM10_E5140_12_31_2010_449299.pdf,43,2,324
LM10_E5140_12_31_2010_449299.pdf,44,1,25
LM10_E5140_12_31_2010_449299.pdf,44,2,888
LM10_E5140_12_31_2010_449299.pdf,44,3,342
LM10_E5140_12_31_2010_449299.pdf,45,1,"2,083"
LM10_E5140_12_31_2010_449299.pdf,45,2,"2,083"
LM10_E5140_12_31_2010_449299.pdf,45,3,"2,083"
LM10_E5140_12_31_2010_449299.pdf,45,4,"2,083"
LM10_E5140_12_31_2010_449299.pdf,45,5,"2,083"
LM10_E5140_12_31_2010_449299.pdf,46,1,"2,083"
LM10_E5140_12_31_2010_449299.pdf,46,2,0
LM10_E5140_12_31_2010_449299.pdf,47,1,"2,000"
LM10_E5140_12_31_2010_449299.pdf,48,1,601
LM10_E5140_12_31_2010_449299.pdf,48,2,"1,204"
LM10_E5140_12_31_2010_449299.pdf,48,3,"11,000"
LM10_E5140_12_31_2010_449299.pdf,48,4,685
LM10_E5140_12_31_2010_449299.pdf,48,5,685
LM10_E5140_12_31_2010_449299.pdf,49,1,685
LM10_E5140_12_31_2010_449299.pdf,50,1,"2,100"
LM10_E5140_12_31_2010_449299.pdf,50,2,326
LM10_E5140_12_31_2010_449299.pdf,50,3,"1,636"
LM10_E5140_12_31_2010_449299.pdf,50,4,326
LM10_E5140_12_31_2010_449299.pdf,50,5,326
LM10_E5140_12_31_2010_449299.pdf,51,1,326
LM10_E5140_12_31_2010_449299.pdf,51,2,"1,636"
LM10_E5140_12_31_2010_449299.pdf,51,3,326
LM10_E5140_12_31_2010_449299.pdf,51,4,326
LM10_E5140_12_31_2010_449299.pdf,51,5,"1,636"
LM10_E5140_12_31_2010_449299.pdf,52,1,149
LM10_E5140_12_31_2010_449299.pdf,52,2,585
LM10_E5140_12_31_2010_449299.pdf,52,3,585
LM10_E5140_12_31_2010_449299.pdf,52,4,585
LM10_E5140_12_31_2010_449299.pdf,52,5,585
LM10_E5140_12_31_2010_449299.pdf,53,1,585
LM10_E5140_12_31_2010_449299.pdf,53,2,585
LM10_E5140_12_31_2010_449299.pdf,53,3,"1,161"
LM10_E5140_12_31_2010_449299.pdf,53,4,585
LM10_E5140_12_31_2010_449299.pdf,53,5,585
LM10_E5140_12_31_2010_449299.pdf,53,6,585
LM10_E5140_12_31_2010_449299.pdf,53,7,585
LM10_E5140_12_31_2010_449299.pdf,54,1,"2,077"
LM10_E5140_12_31_2010_449299.pdf,54,2,200
LM10_E5140_12_31_2010_449299.pdf,54,3,"2,356"
LM10_E5140_12_31_2010_449299.pdf,54,4,"1,039"
LM10_E5140_12_31_2010_449299.pdf,54,5,"1,178"
LM10_E5140_12_31_2010_449299.pdf,55,1,"1,178"
LM10_E5140_12_31_2010_449299.pdf,55,2,"1,178"
LM10_E5140_12_31_2010_449299.pdf,55,3,"1,178"
LM10_E5140_12_31_2010_449299.pdf,56,1,"6,720"
LM10_E5140_12_31_2010_449299.pdf,57,1,900
LM10_E5140_12_31_2010_449299.pdf,58,1,480
LM10_E5140_12_31_2010_449299.pdf,59,1,500
LM10_E5140_12_31_2010_449299.pdf,60,1,480
LM10_E5140_12_31_2010_449299.pdf,61,1,474
LM10_E5140_12_31_2010_449299.pdf,62,1,474
LM10_E5140_12_31_2010_449299.pdf,63,1,474
LM10_E5140_12_31_2010_449299.pdf,64,1,560
LM10_E5140_12_31_2010_449299.pdf,65,1,480
LM10_E5140_12_31_2010_449299.pdf,66,1,480
LM10_E5140_12_31_2010_449299.pdf,67,1,500
LM10_E5140_12_31_2010_449299.pdf,68,1,400
LM10_E5140_12_31_2010_449299.pdf,69,1,750
LM10_E5140_12_31_2010_449299.pdf,70,1,507
LM10_E5140_12_31_2010_449299.pdf,71,1,"1,000"
LM10_E5140_12_31_2010_449299.pdf,71,2,338
LM10_E5140_12_31_2010_449299.pdf,72,1,600
LM10_E5140_12_31_2010_449299.pdf,73,1,"1,200"
LM10_E5140_12_31_2010_449299.pdf,74,1,500
LM10_E5140_12_31_2010_449299.pdf,75,1,600
LM10_E5140_12_31_2010_449299.pdf,76,1,"1,350"
LM10_E5140_12_31_2010_449299.pdf,77,1,100
LM10_E5140_12_31_2010_449299.pdf,77,2,50
LM10_E5140_12_31_2010_449299.pdf,77,3,150
LM10_E5140_12_31_2010_449299.pdf,78,1,100
LM10_E5140_12_31_2010_449299.pdf,78,2,250
LM10_E5140_12_31_2010_449299.pdf,79,1,100
LM10_E5140_12_31_2010_449299.pdf,79,2,50
LM10_E5140_12_31_2010_449299.pdf,79,3,150
LM10_E5140_12_31_2010_449299.pdf,80,1,250
LM10_E5140_12_31_2010_449299.pdf,80,2,500
LM10_E5140_12_31_2010_449299.pdf,80,3,10
LM10_E5140_12_31_2010_449299.pdf,80,4,600
LM10_E5140_12_31_2010_449299.pdf,81,1,10
LM10_E5140_12_31_2010_449299.pdf,81,2,250
LM10_E5140_12_31_2010_449299.pdf,81,3,600
LM10_E5140_12_31_2010_449299.pdf,83,1,10
LM10_E5140_12_31_2010_449299.pdf,83,2,500
LM10_E5140_12_31_2010_449299.pdf,83,3,600
LM10_E5140_12_31_2010_449299.pdf,86,1,10
LM10_E5140_12_31_2010_449299.pdf,86,2,100
LM10_E5140_12_31_2010_449299.pdf,86,3,600
LM10_E5140_12_31_2010_449299.pdf,88,1,250
LM10_E5140_12_31_2010_449299.pdf,88,2,10
LM10_E5140_12_31_2010_449299.pdf,88,3,600
LM10_E5140_12_31_2010_449299.pdf,88,4,0
LM10_E5140_12_31_2010_449299.pdf,90,1,500
LM10_E5140_12_31_2010_449299.pdf,91,1,500
LM10_E5140_12_31_2010_449299.pdf,91,2,500
LM10_E5140_12_31_2010_449299.pdf,92,1,"1,000"
LM10_E5182_12_31_2019_725911.pdf,3,1,297.21
LM10_E5182_12_31_2019_725911.pdf,4,1,206.78
LM10_E5182_12_31_2019_725911.pdf,5,1,518.43
LM10_E5182_12_31_2019_725911.pdf,7,1,103.39
LM10_E5182_12_31_2019_725911.pdf,8,1,297.21
LM10_E5182_12_31_2019_725911.pdf,9,1,206.78
LM10_E5182_12_31_2019_725911.pdf,10,1,259.22
LM10_E5182_12_31_2019_725911.pdf,11,1,651.27
LM10_E5182_12_31_2019_725911.pdf,12,1,297.21
LM10_E5182_12_31_2019_725911.pdf,13,1,206.78
LM10_E5182_12_31_2019_725911.pdf,14,1,"518,43"
LM10_E5189_12_31_2011_491929.pdf,3,1,$500
LM10_E5189_12_31_2011_491929.pdf,4,1,$300
LM10_E5189_12_31_2011_491929.pdf,5,1,$500
LM10_E5189_12_31_2011_491929.pdf,6,1,$500
LM10_E5189_12_31_2011_491929.pdf,7,1,$500
LM10_E5189_12_31_2011_491929.pdf,8,1,$375
LM10_E5189_12_31_2011_491929.pdf,9,1,$300
LM10_E5189_12_31_2011_491929.pdf,10,1,"2,500"
LM10_E5189_12_31_2011_491929.pdf,10,2,500
LM10_E5189_12_31_2011_491929.pdf,11,1,$350
LM10_E5306_12_31_2013_546124.pdf,13,1,317
LM10_E5306_12_31_2013_546124.pdf,13,2,477.
LM10_E5306_12_31_2013_546124.pdf,13,3,153
LM10_E5306_12_31_2013_546124.pdf,13,4,236
LM10_E5367_12_31_2009_426238.pdf,3,1,500
LM10_E5367_12_31_2009_426238.pdf,4,1,500
LM10_E5367_12_31_2009_426238.pdf,5,1,425
LM10_E5390_12_31_2007_353502.pdf,3,1,350
LM10_E5390_12_31_2007_353502.pdf,3,2,o
LM10_E5390_12_31_2007_353502.pdf,3,3,0
LM10_E5390_12_31_2007_353502.pdf,4,1,"1,500"
LM10_E5390_12_31_2007_353502.pdf,4,2,0
LM10_E5390_12_31_2007_353502.pdf,4,3,0
LM10_E5390_12_31_2007_353502.pdf,5,1,500
LM10_E5390_12_31_2007_353502.pdf,5,2,0
LM10_E5390_12_31_2007_353502.pdf,5,3,0
LM10_E5390_12_31_2007_353502.pdf,6,1,"1,000"
LM10_E5390_12_31_2007_353502.pdf,6,2,0
LM10_E5390_12_31_2007_353502.pdf,6,3,0
LM10_E5390_12_31_2007_353502.pdf,7,1,"1,600"
LM10_E5390_12_31_2007_353502.pdf,7,2,0
LM10_E5390_12_31_2007_353502.pdf,7,3,0
LM10_E5445_12_31_2005.pdf,3,1,$363.30
LM10_E5509_12_31_2017_679887.pdf,3,1,260
LM10_E5509_12_31_2017_679887.pdf,3,2,153
LM10_E5523_12_31_2008_388943.pdf,3,1,250
LM10_E5523_12_31_2008_388943.pdf,4,1,70
LM10_E5523_12_31_2008_388943.pdf,4,2,231
LM10_E5523_12_31_2008_388943.pdf,5,1,500
LM10_E5523_12_31_2008_388943.pdf,6,1,70
LM10_E5523_12_31_2008_388943.pdf,6,2,231
LM10_E5539_12_31_2005.pdf,3,1,171
LM10_E5620_12_31_2006_320007.pdf,3,1,"1,200"
LM10_E5620_12_31_2006_320007.pdf,3,2,"1,200"
LM10_E5620_12_31_2006_320007.pdf,4,1,160
LM10_E5620_12_31_2006_320007.pdf,4,2,250
LM10_E5624_12_31_2009_426198.pdf,3,1,"2,000"
LM10_E5624_12_31_2009_426198.pdf,4,1,200
LM10_E5624_12_31_2009_426198.pdf,4,2,324
LM10_E5790_04_30_2005.pdf,3,1,247
LM10_E5790_04_30_2005.pdf,3,2,206
LM10_E5790_04_30_2005.pdf,3,3,247
LM10_E5790_04_30_2005.pdf,3,4,247
LM10_E5790_04_30_2005.pdf,3,5,247
LM10_E5790_04_30_2005.pdf,4,1,289
LM10_E5790_04_30_2005.pdf,4,2,990
LM10_E5790_04_30_2005.pdf,4,3,885
LM10_E5790_04_30_2005.pdf,4,4,128
LM10_E5790_04_30_2005.pdf,4,5,29
LM10_E5790_04_30_2005.pdf,4,6,746
LM10_E5790_04_30_2005.pdf,4,7,171
LM10_E5790_04_30_2005.pdf,4,8,23
LM10_E5790_04_30_2005.pdf,4,9,165
LM10_E5790_04_30_2005.pdf,4,10,247
LM10_E5790_04_30_2005.pdf,5,1,218
LM10_E5790_04_30_2005.pdf,5,2,160
LM10_E5790_04_30_2005.pdf,5,3,239
LM10_E5790_04_30_2005.pdf,5,4,262
LM10_E5790_04_30_2005.pdf,5,5,257
LM10_E5790_04_30_2005.pdf,6,1,239
LM10_E5790_04_30_2005.pdf,6,2,239
LM10_E5790_04_30_2005.pdf,6,3,653
LM10_E5790_04_30_2005.pdf,6,4,885
LM10_E5790_04_30_2005.pdf,6,5,182
LM10_E5790_04_30_2005.pdf,6,6,19
LM10_E5790_04_30_2005.pdf,6,7,746
LM10_E5790_04_30_2005.pdf,6,8,220
LM10_E5790_04_30_2005.pdf,6,9,36
LM10_E5790_04_30_2005.pdf,6,10,218
LM10_E5790_04_30_2005.pdf,6,11,239
LM10_E6073_6_30_2010_438447.pdf,3,1,700
LM10_E6073_6_30_2010_438447.pdf,3,2,0
LM10_E6073_6_30_2010_438447.pdf,4,1,"2,228"
LM10_E6073_6_30_2010_438447.pdf,5,1,"4,272"
LM10_E6073_6_30_2010_438447.pdf,5,2,0
LM10_E6073_6_30_2010_438447.pdf,6,1,"18,962"
LM10_E6073_6_30_2010_438447.pdf,6,2,"3,670"
LM10_E6073_6_30_2010_438447.pdf,7,1,375
LM10_E6073_6_30_2010_438447.pdf,8,1,278
LM10_E6073_6_30_2010_438447.pdf,9,1,600
LM10_E6073_6_30_2010_438447.pdf,9,2,86
LM10_E6073_6_30_2010_438447.pdf,10,1,"1,200"
LM10_E6264_12_31_2007_351857.pdf,3,1,"8,801"
LM10_E6264_12_31_2007_351857.pdf,3,2,"1,000"
LM10_E6264_12_31_2007_351857.pdf,3,3,"15,279"
LM10_E6294_12_31_2013_560679.pdf,3,1,"20,000"
LM10_E6294_12_31_2013_560679.pdf,3,2,0
LM10_E6294_12_31_2013_560679.pdf,3,3,0
LM10_E6294_12_31_2013_560679.pdf,3,4,0
LM10_E6294_12_31_2013_560679.pdf,3,5,o
LM10_E6294_12_31_2013_560679.pdf,4,1,"1,000"
LM10_E6294_12_31_2013_560679.pdf,4,2,"1,000"
LM10_E6294_12_31_2013_560679.pdf,4,3,0
LM10_E6294_12_31_2013_560679.pdf,4,4,0
LM10_E6294_12_31_2013_560679.pdf,4,5,0
LM10_E6294_12_31_2013_560679.pdf,5,1,"1,000"
LM10_E6294_12_31_2013_560679.pdf,5,2,0
LM10_E6294_12_31_2013_560679.pdf,5,3,0
LM10_E6294_12_31_2013_560679.pdf,5,4,o
LM10_E6294_12_31_2013_560679.pdf,5,5,0
LM10_E6294_12_31_2013_560679.pdf,6,1,"10,500"
LM10_E6294_12_31_2013_560679.pdf,6,2,"10,500"
LM10_E6294_12_31_2013_560679.pdf,6,3,"10,500"
LM10_E6294_12_31_2013_560679.pdf,6,4,"10,500"
LM10_E6294_12_31_2013_560679.pdf,6,5,0
LM10_E6294_12_31_2013_560679.pdf,7,1,"6,000"
LM10_E6294_12_31_2013_560679.pdf,7,2,0
LM10_E6294_12_31_2013_560679.pdf,7,3,0
LM10_E6294_12_31_2013_560679.pdf,7,4,0
LM10_E6294_12_31_2013_560679.pdf,7,5,0
LM10_E6294_12_31_2013_560679.pdf,8,1,"8,5001"
LM10_E6294_12_31_2013_560679.pdf,8,2,0
LM10_E6294_12_31_2013_560679.pdf,8,3,0
LM10_E6294_12_31_2013_560679.pdf,8,4,o
LM10_E6294_12_31_2013_560679.pdf,8,5,0
LM10_E6294_12_31_2013_560679.pdf,9,1,"7,577"
LM10_E6294_12_31_2013_560679.pdf,9,2,0
LM10_E6294_12_31_2013_560679.pdf,9,3,0
LM10_E6294_12_31_2013_560679.pdf,9,4,o
LM10_E6294_12_31_2013_560679.pdf,9,5,0
LM10_E6294_12_31_2013_560679.pdf,10,1,"2,000"
LM10_E6294_12_31_2013_560679.pdf,10,2,0
LM10_E6294_12_31_2013_560679.pdf,10,3,0
LM10_E6294_12_31_2013_560679.pdf,10,4,0
LM10_E6294_12_31_2013_560679.pdf,10,5,o
LM10_E6294_12_31_2013_560679.pdf,11,1,887
LM10_E6294_12_31_2013_560679.pdf,11,2,"7,500"
LM10_E6294_12_31_2013_560679.pdf,11,3,0
LM10_E6294_12_31_2013_560679.pdf,11,4,0
LM10_E6294_12_31_2013_560679.pdf,11,5,0
LM10_E6294_12_31_2013_560679.pdf,12,1,"9,500"
LM10_E6294_12_31_2013_560679.pdf,12,2,0
LM10_E6294_12_31_2013_560679.pdf,12,3,0
LM10_E6294_12_31_2013_560679.pdf,12,4,0
LM10_E6294_12_31_2013_560679.pdf,12,5,0
LM10_E6294_12_31_2013_560679.pdf,13,1,"16,000"
LM10_E6294_12_31_2013_560679.pdf,13,2,0
LM10_E6294_12_31_2013_560679.pdf,13,3,0
LM10_E6294_12_31_2013_560679.pdf,13,4,0
LM10_E6294_12_31_2013_560679.pdf,13,5,o
LM10_E6294_12_31_2013_560679.pdf,14,1,"2,700"
LM10_E6294_12_31_2013_560679.pdf,14,2,0
LM10_E6294_12_31_2013_560679.pdf,14,3,0
LM10_E6294_12_31_2013_560679.pdf,14,4,o
LM10_E6294_12_31_2013_560679.pdf,14,5,0
LM10_E6294_12_31_2013_560679.pdf,15,1,"25,844"
LM10_E6294_12_31_2013_560679.pdf,15,2,0
LM10_E6294_12_31_2013_560679.pdf,15,3,0
LM10_E6294_12_31_2013_560679.pdf,15,4,0
LM10_E6294_12_31_2013_560679.pdf,15,5,0
LM10_E6294_12_31_2013_560679.pdf,16,1,"4,000"
LM10_E6294_12_31_2013_560679.pdf,16,2,0
LM10_E6294_12_31_2013_560679.pdf,16,3,0
LM10_E6294_12_31_2013_560679.pdf,16,4,0
LM10_E6294_12_31_2013_560679.pdf,16,5,0;
LM10_E6294_12_31_2013_560679.pdf,17,1,"1,300"
LM10_E6294_12_31_2013_560679.pdf,17,2,0
LM10_E6294_12_31_2013_560679.pdf,17,3,0
LM10_E6294_12_31_2013_560679.pdf,17,4,0
LM10_E6294_12_31_2013_560679.pdf,17,5,0
LM10_E6294_12_31_2013_560679.pdf,18,1,"3,000"
LM10_E6294_12_31_2013_560679.pdf,18,2,0;
LM10_E6294_12_31_2013_560679.pdf,18,3,0
LM10_E6294_12_31_2013_560679.pdf,18,4,0
LM10_E6294_12_31_2013_560679.pdf,18,5,0
LM10_E63912_12_31_2007_357449.pdf,3,1,178
LM10_E63912_12_31_2007_357449.pdf,3,2,85
LM10_E63912_12_31_2007_357449.pdf,3,3,106
LM10_E63912_12_31_2009_414863.pdf,3,1,750
LM10_E63912_12_31_2009_414863.pdf,3,2,500
LM10_E63912_12_31_2009_414863.pdf,4,1,400
LM10_E63912_12_31_2009_414863.pdf,4,2,"2,000"
LM10_E63912_12_31_2009_414863.pdf,4,3,"1,500"
LM10_E63912_12_31_2009_414863.pdf,5,1,550
LM10_E63912_12_31_2009_414863.pdf,5,2,500
LM10_E63912_12_31_2009_414863.pdf,5,3,500
LM10_E63912_12_31_2009_414863.pdf,6,1,"2,500"
LM10_E6392_3_31_2012_499170.pdf,3,1,"1,023"
LM10_E6392_3_31_2012_499170.pdf,3,2,"1,400"
LM10_E6392_3_31_2012_499170.pdf,3,3,0
LM10_E6392_3_31_2012_499170.pdf,4,1,400
LM10_E6392_3_31_2012_499170.pdf,4,2,0
LM10_E6392_3_31_2012_499170.pdf,4,3,0
LM10_E6392_3_31_2012_499170.pdf,4,4,0
LM10_E6392_3_31_2012_499170.pdf,4,5,0
LM10_E6392_3_31_2012_499170.pdf,5,1,"2,191"
LM10_E6392_3_31_2012_499170.pdf,5,2,218
LM10_E6392_3_31_2012_499170.pdf,5,3,"1,600"
LM10_E6392_3_31_2012_499170.pdf,5,4,175
LM10_E6392_3_31_2012_499170.pdf,6,1,52
LM10_E6392_3_31_2012_499170.pdf,6,2,0
LM10_E63944_12_31_2017_673978.pdf,3,1,"1,000"
LM10_E63944_12_31_2017_673978.pdf,4,1,300
LM10_E63967_12_31_2007_345494.pdf,3,1,"10,000"
LM10_E6397_02_28_2007_331253.pdf,3,1,"1,500"
LM10_E6397_02_28_2007_331253.pdf,4,1,"1,485"
LM10_E6397_02_28_2007_331253.pdf,5,1,350
LM10_E6397_02_28_2007_331253.pdf,6,1,"2,500"
LM10_E6397_02_28_2007_331253.pdf,7,1,400
LM10_E6397_02_28_2007_331253.pdf,8,1,"3,000"
